"","age1.S","age2_no_comorbid.S","age2_comorbid.S","age3_no_comorbid.S","age3_comorbid.S"
"1",813,939,125,44,75
"2",809,939,125,44,75
"3",814,939,125,44,75
"4",808,935,125,44,74
"5",812,939,124,44,75
"6",814,941,125,44,75
"7",814,937,125,44,75
"8",814,941,125,44,75
"9",814,941,125,44,75
"10",814,941,125,44,75
"11",814,941,125,44,75
"12",809,938,124,44,72
"13",813,940,125,44,75
"14",814,941,125,44,75
"15",811,939,123,44,75
"16",799,936,125,43,75
"17",811,929,125,44,75
"18",814,941,125,44,75
"19",814,941,125,44,75
"20",512,695,96,36,59
"21",813,941,125,44,75
"22",805,936,122,44,75
"23",813,941,125,44,75
"24",814,941,125,44,75
"25",674,857,114,40,72
"26",805,934,125,43,74
"27",814,941,125,44,75
"28",814,941,125,44,75
"29",814,941,125,44,75
"30",808,938,125,44,75
"31",814,941,125,44,75
"32",813,941,124,44,74
"33",814,941,125,44,75
"34",814,941,125,44,75
"35",814,941,125,44,75
"36",814,941,125,44,75
"37",814,941,125,44,75
"38",814,941,125,44,75
"39",814,941,125,44,75
"40",813,938,125,44,75
"41",814,941,125,44,75
"42",803,934,123,44,75
"43",600,792,103,40,67
"44",814,941,125,44,75
"45",760,906,121,39,73
"46",814,941,125,44,75
"47",814,941,125,44,75
"48",813,939,125,44,75
"49",811,940,125,44,75
"50",814,941,125,44,75
"51",811,940,125,44,75
"52",813,941,125,44,75
"53",814,941,125,44,75
"54",814,941,125,44,75
"55",806,938,124,44,75
"56",814,941,125,44,75
"57",813,941,125,44,75
"58",814,941,125,44,75
"59",814,941,125,44,75
"60",814,941,125,44,75
"61",803,930,125,44,74
"62",814,941,125,44,75
"63",814,941,125,44,75
"64",813,941,125,44,75
"65",814,941,125,44,75
"66",810,939,125,44,75
"67",807,935,125,44,75
"68",814,941,125,44,75
"69",814,941,125,44,75
"70",814,941,125,44,75
"71",814,941,125,44,75
"72",814,941,125,44,75
"73",814,941,125,44,75
"74",807,938,124,43,75
"75",814,941,125,44,75
"76",814,940,125,44,75
"77",809,939,125,44,75
"78",814,941,125,44,75
"79",813,941,125,44,75
"80",814,941,125,44,75
"81",813,941,125,44,75
"82",814,940,125,44,75
"83",811,940,125,44,75
