"","age1.I","age2_no_comorbid.I","age2_comorbid.I","age3_no_comorbid.I","age3_comorbid.I"
"1",160,174,23,8,9
"2",149,159,32,7,15
"3",1,1,0,0,0
"4",173,190,28,9,16
"5",0,1,0,0,0
"6",166,175,30,8,14
"7",186,170,25,9,17
"8",0,1,0,0,0
"9",169,176,32,10,15
"10",0,1,0,0,0
"11",0,1,0,0,0
"12",185,192,34,13,13
"13",0,1,0,0,0
"14",190,166,24,10,14
"15",167,159,27,6,16
"16",0,1,0,0,0
"17",0,1,0,0,0
"18",177,163,21,9,12
"19",166,163,23,8,11
"20",171,159,27,12,16
"21",0,1,1,0,0
"22",1,1,0,0,0
"23",174,194,25,9,17
"24",0,1,0,0,0
"25",157,168,21,9,16
"26",174,177,28,8,17
"27",155,156,30,8,16
"28",167,167,26,8,13
"29",176,171,26,11,12
"30",0,1,0,0,0
"31",0,1,0,0,0
"32",161,151,24,8,17
"33",164,168,25,10,13
"34",0,3,0,0,0
"35",168,178,24,8,17
"36",165,186,32,8,14
"37",176,180,28,10,13
"38",166,160,28,12,11
"39",189,179,26,7,14
"40",157,174,20,9,13
"41",165,189,29,9,11
"42",0,1,0,0,0
"43",180,181,24,9,15
"44",0,0,0,0,0
"45",163,177,30,10,12
"46",0,1,0,0,0
"47",186,172,26,8,14
"48",0,0,0,0,0
"49",161,159,24,8,17
"50",180,174,24,7,15
"51",1,0,0,0,0
"52",195,172,26,7,12
"53",180,180,24,15,14
"54",164,177,27,9,15
"55",0,1,0,0,0
"56",174,163,22,9,14
"57",175,195,25,14,15
"58",175,201,25,8,14
"59",163,164,26,9,14
"60",178,183,20,9,14
"61",0,1,0,1,0
"62",161,173,24,10,14
"63",157,172,25,8,17
"64",165,168,23,11,14
"65",0,1,0,0,0
"66",174,167,26,10,15
"67",1,1,0,0,0
"68",187,188,29,14,13
"69",177,193,24,13,16
"70",175,188,23,12,18
"71",183,167,25,10,20
"72",0,0,0,0,0
"73",173,175,25,8,16
"74",155,149,20,11,15
"75",155,181,26,13,14
"76",0,1,0,0,0
"77",172,179,26,9,16
"78",172,192,21,12,16
"79",167,170,32,13,15
"80",0,1,0,0,0
"81",170,168,23,9,10
"82",176,169,29,9,15
"83",180,162,22,12,17
"84",171,157,31,10,11
"85",0,1,1,0,0
"86",205,177,26,10,16
"87",0,1,0,0,0
"88",174,174,27,8,14
"89",0,0,0,0,0
"90",168,159,29,8,17
"91",1,1,0,0,0
"92",183,162,22,10,12
"93",0,0,0,0,0
"94",203,159,27,8,15
"95",148,165,27,11,12
"96",163,157,26,7,15
"97",175,155,28,11,15
"98",184,166,30,11,23
"99",0,1,0,0,0
"100",184,202,24,11,13
"101",170,180,25,9,15
"102",177,182,24,10,15
"103",170,182,22,8,15
"104",0,0,0,0,0
"105",180,165,23,9,14
