"","age1.H","age2_no_comorbid.H","age2_comorbid.H","age3_no_comorbid.H","age3_comorbid.H"
"1",59.4054480895021,55.6426959594255,58.2968515094323,60.6760491308375,47.3963770681251
"2",59.3328677676853,61.2748663596005,51.5218381310825,45.9228202076686,62.1224623486074
"3",0,0,0,0,0
"4",77.5356804804528,72.877281872038,68.3478151793914,72.6353515413632,66.828824011745
"5",0,0,0,0,0
"6",49.5842898623716,48.7996497654967,41.3464860202462,44.8278891800793,60.6600916707818
"7",58.638779371137,79.9525579835083,79.8894653626971,72.7062838985692,84.5538482293471
"8",0,0,0,0,0
"9",60.5370804703323,72.214479113199,63.0065182402662,75.9401585704292,64.8464386223568
"10",0,0,0,0,0
"11",0,0,0,0,0
"12",68.5075659003226,79.8103042610166,75.6229475450571,86.1238105361045,84.7874696725132
"13",0,0,0,0,0
"14",54.3242834763414,52.9854939449104,69.7490197495627,53.6735290821347,57.2770537068384
"15",56.393315051594,66.3752067758368,64.2624001522946,43.11915614276,64.7395625219229
"16",0,0,0,0,0
"17",0,0,0,0,0
"18",64.5582813788969,65.1758903334133,54.1175260562678,91.1313319784131,60.3911050569767
"19",71.8219583037692,70.6433834847216,69.6832550385818,64.567722492653,72.2222817963895
"20",50.9202493815321,50.2384629577997,51.7855877759392,57.0224907145979,49.8170731832059
"21",0,0,0,0,0
"22",0,0,0,0,0
"23",72.0439852462152,75.8440909354705,90.4730238217624,66.0557962606787,76.6380927354935
"24",0,0,0,0,0
"25",54.1825589240315,60.8541267980253,63.9697548578986,81.005393747353,63.4370036226322
"26",58.8008526199578,56.2689769940786,57.5234947505796,66.0434929695766,68.7144163167825
"27",57.8301643938741,63.0560420961356,57.9570571543904,44.1463937453556,70.1765970503557
"28",56.6984288720649,60.766260470658,60.2507784092403,63.4733358509997,57.4833714845336
"29",69.6291879789306,61.9244134998673,61.1890263870089,55.698084412634,69.5219385742594
"30",0,0,0,0,0
"31",0,0,0,0,0
"32",57.6557019751422,63.8312362047183,62.1409378681347,80.9784333611892,60.4675407129653
"33",48.9234530139237,50.6790452274673,54.4896809418885,66.8088541550034,66.818907827049
"34",0,0,0,0,0
"35",64.0238432750781,67.5667463377376,80.1552533043067,85.2259630945527,77.2036659443229
"36",57.9621131038375,64.0013179165468,61.2748620219942,65.473699835244,66.2210134132961
"37",63.2622038546626,69.6622227865666,61.713372833164,56.551172414611,70.8555630799603
"38",57.1675880737374,70.1245302203514,53.5815109864684,72.5503899727267,61.8639908155925
"39",54.8601720312147,56.7800044976478,54.7967054828707,76.7759321882193,55.9914718081588
"40",45.6976637627615,46.2968559621674,50.362822292792,38.8069640131782,54.7862675261357
"41",63.7978167623057,61.1716694047705,74.1884069026746,63.0277714682171,66.4330590998084
"42",0,0,0,0,0
"43",55.807922495672,75.5424630992011,50.2617188216535,67.1457602227062,76.7594808328646
"44",0,0,0,0,0
"45",63.9188040575005,46.5163633720918,59.7253506115955,64.0679209828979,41.6054512549297
"46",0,0,0,0,0
"47",72.5306517155591,79.5138957933331,70.9885449685337,68.0156166726538,73.2804331084699
"48",0,0,0,0,0
"49",51.6839259994222,55.2866324837368,61.2812182427474,49.2293480250804,58.6937044069129
"50",55.702083972059,59.2215388022608,64.1457813314586,87.1103047755297,61.1539717215023
"51",0,0,0,0,0
"52",63.7550318324342,76.1998423025191,55.8864398126388,58.9874375900881,54.5729335863142
"53",82.2678669198238,90.9240816168692,79.720910113527,76.0566532613589,70.9609195117981
"54",52.2001974007772,48.7139260308211,49.082799345537,52.9755702798596,57.3808424558173
"55",0,0,0,0,0
"56",56.7733845683664,50.3428282286617,50.1840707593287,63.9305044622038,65.0039810340208
"57",50.7907047468187,69.1119363872462,52.1655117674317,64.6344375974982,58.4675140341069
"58",56.5540341235046,57.801576421185,56.7450701621601,49.8466613638845,50.1210200110757
"59",53.4297111253637,56.5010182979677,55.1132075800132,64.7734392638655,67.1003311227032
"60",48.8881059473529,60.6313213574949,73.0068708329572,42.8230224909256,58.1884481284861
"61",0,0,0,0,0
"62",65.3474711512228,69.1478617719359,62.5389921092649,66.363243566846,67.1790393864822
"63",65.6097894194257,60.9903371917318,76.9010323111491,64.1208683212959,72.984088166069
"64",52.7635507266095,49.4940628069108,52.5977012754184,65.2960908131966,70.4020997195638
"65",0,0,0,0,0
"66",59.0410402520452,61.4079136492278,63.6505999344735,60.827061214272,52.0015232723259
"67",0,0,0,0,0
"68",55.8362043625375,62.7318822594795,59.7752980395758,66.2627119439374,70.2397386409157
"69",60.5204361777675,67.0642137286445,69.9213358075715,82.8870960802883,77.1685741862916
"70",71.2640969812416,70.4196668063021,63.277997661685,79.8453151184993,76.1334593021971
"71",71.6375144381962,77.6388607208995,75.2763891680406,60.1311113837891,85.3352881235632
"72",0,0,0,0,0
"73",50.5120641161067,52.4631917683132,70.0960764740799,41.2643757315661,63.3297771403168
"74",78.2807379918179,67.1278098826969,72.4397816854769,109.882770846803,78.2158389308389
"75",48.2231462266447,46.5293666119682,45.8744185403878,55.9015876933977,51.6017521968405
"76",0,0,0,0,0
"77",58.5316806630657,63.3333530171432,63.042460428962,73.0250411818926,63.3856797921808
"78",68.0866227076387,70.2634791624518,86.6152474963636,66.7302640666862,58.5237430608923
