"","age1_orange.H","age1_green.H","age2_no_comorbid_orange.H","age2_no_comorbid_green.H","age2_comorbid_green.H","age3_no_comorbid_green.H","age3_comorbid_green.H"
"1",15,0,16,0,0,0,0
"2",11,1,14,3,8,2,12
"3",17,0,15,0,0,0,0
"4",10,0,18,0,0,0,0
"5",12,1,19,3,10,2,7
"6",12,0,18,0,0,0,0
"7",0,0,0,0,0,0,0
"8",20,2,9,2,12,3,5
"9",12,0,16,0,0,0,0
"10",18,1,17,3,8,2,7
"11",13,0,20,0,0,0,0
"12",10,0,12,2,8,3,5
"13",15,1,15,2,5,2,9
"14",0,0,0,0,0,0,0
"15",10,2,17,2,8,2,9
"16",13,4,20,4,9,3,6
"17",0,0,0,0,0,0,0
"18",0,0,0,0,0,0,0
"19",14,0,16,0,0,0,0
"20",15,1,14,3,8,2,6
"21",0,0,0,0,0,0,0
"22",11,3,12,1,7,2,14
"23",0,0,0,0,0,0,0
"24",0,0,0,0,0,0,0
"25",17,3,16,1,13,4,8
"26",0,0,0,0,0,0,0
"27",16,0,16,0,0,0,0
"28",14,2,22,3,5,1,7
"29",0,0,0,0,0,0,0
"30",15,2,16,5,7,3,6
"31",10,3,9,1,8,1,5
"32",16,2,17,2,8,0,10
"33",17,0,17,0,0,0,0
"34",16,0,17,0,0,0,0
"35",12,2,19,2,12,4,8
"36",0,0,0,0,0,0,0
"37",15,0,17,0,0,0,0
"38",15,1,18,2,7,4,8
"39",12,0,16,0,0,0,0
"40",17,0,14,0,0,0,0
"41",18,0,16,0,0,0,0
"42",16,2,15,3,5,1,10
"43",13,3,16,1,5,2,10
"44",0,0,0,0,0,0,0
"45",18,3,13,1,7,2,5
"46",9,0,16,0,0,0,0
"47",18,3,15,1,10,4,6
"48",17,0,13,0,0,0,0
"49",22,0,15,0,0,0,0
"50",14,0,13,0,0,0,0
"51",0,0,1,0,0,0,0
"52",15,0,12,0,0,0,0
"53",0,0,0,0,0,0,0
"54",0,0,0,0,0,0,0
"55",13,3,11,3,7,2,7
"56",14,2,20,2,9,2,9
"57",18,4,12,2,7,3,6
"58",13,0,20,0,0,0,0
"59",14,1,12,2,10,4,7
"60",0,0,0,0,0,0,0
"61",15,0,19,0,0,0,0
"62",14,0,12,0,0,0,0
"63",12,2,15,3,9,2,8
"64",14,0,14,0,0,0,0
"65",12,3,16,2,7,2,8
"66",13,0,16,0,0,0,0
"67",13,0,15,0,0,0,1
"68",17,1,13,4,9,4,6
"69",16,0,13,0,0,0,0
"70",14,2,11,3,7,3,5
"71",19,0,16,0,0,0,0
"72",14,0,14,0,0,0,0
"73",12,0,13,0,0,0,0
"74",15,1,12,4,6,1,5
"75",15,2,17,2,10,2,7
"76",0,0,0,0,0,0,0
"77",17,0,13,0,0,0,0
"78",16,1,16,2,6,2,7
"79",21,0,15,0,0,0,0
"80",0,0,0,0,0,0,0
"81",16,2,13,2,5,5,8
"82",18,2,14,4,6,7,7
"83",12,1,17,2,9,3,9
"84",13,2,13,2,6,3,6
"85",15,0,19,0,0,0,0
"86",17,1,19,5,7,4,7
"87",19,2,13,1,7,1,11
"88",0,0,0,0,0,0,0
"89",16,2,18,2,5,5,7
"90",12,2,19,2,8,3,8
"91",19,2,18,1,10,2,9
"92",0,0,0,0,0,0,0
"93",21,0,21,0,0,0,0
"94",20,2,16,2,5,4,5
"95",13,2,22,3,6,3,6
"96",0,0,0,0,0,0,0
"97",16,0,15,0,0,0,0
"98",0,0,0,0,0,0,0
"99",14,0,18,0,0,0,0
"100",21,1,11,2,7,1,7
"101",17,0,15,0,0,0,0
"102",14,1,18,3,11,2,10
"103",20,1,16,6,4,1,12
"104",18,2,11,2,9,3,9
"105",15,0,15,0,0,0,0
"106",14,0,17,0,0,0,0
"107",9,3,17,2,6,3,8
"108",14,0,14,0,0,0,0
"109",16,3,19,6,6,3,7
"110",12,3,13,3,6,3,4
"111",14,1,18,4,10,3,7
"112",20,2,14,2,6,3,6
"113",14,0,15,0,1,0,0
"114",17,1,14,2,6,4,7
"115",15,0,14,0,0,0,0
"116",12,2,17,3,5,3,7
"117",11,2,16,1,4,3,7
"118",14,0,14,0,0,0,0
"119",13,2,19,3,8,3,8
"120",19,3,11,1,4,1,9
"121",12,4,13,4,12,2,14
"122",9,0,23,0,0,0,0
"123",14,2,12,4,4,2,8
"124",0,0,0,0,0,0,0
"125",17,3,14,3,8,3,7
"126",12,0,11,0,1,0,0
"127",19,0,19,0,0,0,0
"128",20,1,14,4,7,7,5
"129",16,1,20,2,5,3,5
"130",19,3,18,1,5,3,12
"131",8,0,16,0,0,0,0
"132",13,0,8,0,0,0,0
"133",13,0,13,0,0,0,0
"134",18,3,15,2,6,4,6
"135",14,2,12,4,11,2,7
"136",11,0,19,0,0,0,0
"137",11,0,15,0,0,0,0
"138",17,0,14,0,0,0,0
"139",10,2,16,1,6,2,6
"140",13,2,16,2,8,3,8
"141",14,0,20,0,0,0,0
"142",16,1,14,1,9,2,10
"143",12,2,12,1,6,1,8
"144",16,0,14,0,0,0,0
"145",13,1,16,1,7,2,7
"146",20,3,16,4,9,3,11
"147",17,0,15,0,0,0,0
"148",14,0,14,0,0,0,0
"149",21,2,13,3,7,2,7
"150",14,0,15,0,0,0,0
"151",15,0,12,0,0,0,0
"152",16,2,17,1,6,4,9
"153",17,0,27,0,0,0,0
"154",14,1,16,2,9,4,7
"155",13,0,18,0,1,0,0
