"time" "age1.S" "age2_no_comorbid.S" "age2_comorbid.S" "age3_no_comorbid.S" "age3_comorbid.S" "age1.E" "age2_no_comorbid.E" "age2_comorbid.E" "age3_no_comorbid.E" "age3_comorbid.E" "age1.P" "age2_no_comorbid.P" "age2_comorbid.P" "age3_no_comorbid.P" "age3_comorbid.P" "age1.A" "age2_no_comorbid.A" "age2_comorbid.A" "age3_no_comorbid.A" "age3_comorbid.A" "age1.I" "age2_no_comorbid.I" "age2_comorbid.I" "age3_no_comorbid.I" "age3_comorbid.I" "age1.H" "age2_no_comorbid.H" "age2_comorbid.H" "age3_no_comorbid.H" "age3_comorbid.H" "age1.R" "age2_no_comorbid.R" "age2_comorbid.R" "age3_no_comorbid.R" "age3_comorbid.R" "age1.D" "age2_no_comorbid.D" "age2_comorbid.D" "age3_no_comorbid.D" "age3_comorbid.D"
0 814 941 125.2 44 74.6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 813.987393542872 940.991255985575 125.198836609345 43.9997274266875 74.5995378643384 0.0120477155160692 0.882177024002294 0.00111182708045719 0.000260492378452963 0.000441652987104342 0.000168778840325737 0.0161251279065797 1.55757977444737e-05 3.64928641838974e-06 6.18719924572443e-06 4.71758672545503e-05 0.0129520680410376 4.35363247786201e-06 1.02002120755091e-06 1.72939959280222e-06 0.000329888046894529 0.0904057577924498 3.03128269819821e-05 7.10989035321375e-06 1.19580941783279e-05 9.81410052066779e-07 0.000554328820469329 2.80637746160656e-07 6.0518428563428e-08 2.47896591207191e-07 1.17826476138231e-05 0.00630448395672118 8.6140014375995e-07 2.13041230480549e-07 1.92831064286408e-07 1.34800047486864e-07 0.000225223904930162 1.7927901304001e-07 2.81763719006835e-08 1.67253808410703e-07
2 813.953205115535 940.967542143005 125.195681483852 43.9989882012615 74.5982845412297 0.0427123213259864 0.793188434031702 0.00394175406728863 0.000923526157032783 0.0015657966207874 0.000682452714471658 0.0144713632153366 6.29808283132011e-05 1.47559702437219e-05 2.50180768223102e-05 0.000396878302447484 0.024531073364766 3.66261601221256e-05 8.58123721899308e-06 1.45490976485655e-05 0.0027721775412291 0.170688336046335 0.00025356335981167 5.95434389571287e-05 9.92973167776118e-05 1.73860063525499e-05 0.00227142894962348 4.95344773171549e-06 1.06919240555616e-06 4.35004889930372e-06 0.00021125418740652 0.0263670534222473 1.54388991241628e-05 3.81944267008951e-06 3.48012469767927e-06 2.41438677772144e-06 0.000940167964924513 3.19938613749902e-06 5.03299949603273e-07 2.96748460461813e-06
3 813.90156148208 940.931720231462 125.190915380424 43.9978715223869 74.5963912629559 0.0858024750335817 0.726731649644537 0.00791848442720801 0.00185525962795273 0.00314550836921076 0.00143247998271368 0.0132246816122908 0.000132199555428541 3.09736375836576e-05 5.25143946304737e-05 0.00126080936537306 0.0333113139079971 0.000116355513409473 2.72613424635976e-05 4.62203669950995e-05 0.00879691349450722 0.231062063441687 0.000800959609354947 0.000188307048053676 0.000311396598201287 8.52373741880924e-05 0.00481572834356173 2.4196954326599e-05 5.22772699479222e-06 2.11271958234189e-05 0.00104863057834505 0.0571021439946979 7.66158717831645e-05 1.89592145895802e-05 1.73918315872648e-05 1.19720912659977e-05 0.00203218759307277 1.58076444064956e-05 2.48901548852326e-06 1.45782876253535e-05
4 813.835099377486 940.885618348805 125.184781527386 43.9964343644216 74.5939546269511 0.137296530808675 0.678262174293079 0.012670962780834 0.00296876719557774 0.00503340983613863 0.00234192157831353 0.0123116591245523 0.000216133123318207 5.06392566079319e-05 8.58565577943596e-05 0.00274000041809638 0.0399895741757442 0.00025286744616557 5.92455274849581e-05 0.000100448098872224 0.0190965687875452 0.276550696908467 0.00173095602305255 0.000407419055364519 0.000668220954611627 0.000251846454766462 0.00791671474805143 7.12383626730473e-05 1.54050692611845e-05 6.18506213839191e-05 0.00313796648114981 0.0959429032245462 0.000229227728753542 5.67385994468048e-05 5.24029452598614e-05 3.57879858396809e-05 0.00340792872082255 4.70871490680231e-05 7.42087466452049e-06 4.31840347850976e-05
5 813.755386877658 940.830323254639 125.177424518046 43.9947105907307 74.5910320470115 0.194676734984785 0.644500276457329 0.0179669229617765 0.00420964073345959 0.00713725451627466 0.00336232109430753 0.0116714272663897 0.000310311252953831 7.2705655823281e-05 0.000123269134645836 0.00486829297724607 0.0451075506171357 0.000449288130247533 0.000105266592730294 0.000178474723129088 0.0338934077623476 0.311046190354875 0.00305876195495552 0.000720754895828862 0.00117276316772985 0.000567504879976372 0.0113763735124051 0.000159965854824373 3.46231211909624e-05 0.000138125009248986 0.0071632515698949 0.140976931334635 0.000523225414741735 0.000129539344981174 0.000120458076109473 8.16090729254465e-05 0.00499799581740025 0.000107006384903697 1.6878925301555e-05 9.760836129284e-05
6 813.66322294817 940.766388132381 125.168917953426 43.9927174300186 74.5876527336223 0.256460155514968 0.62307841970225 0.0236696006431293 0.00554584780264478 0.00940273286539319 0.00446482691759604 0.0112574770177644 0.000412072948531946 9.65495703791145e-05 0.000163695407960949 0.00764205647611046 0.0490891172907677 0.000705286558792325 0.000165247459352359 0.000280169556083773 0.0531490297366257 0.337581671359623 0.00477623791074386 0.00112667584006495 0.00181927091145196 0.00108078992976403 0.0150523814205353 0.000303610158895658 6.57710364381521e-05 0.000260765590638508 0.0138228798590293 0.190801193128692 0.00100965577398341 0.000250022447728221 0.000234078900253185 0.000157313396064837 0.00675160769945577 0.000205582579685304 3.2455824821775e-05 0.000186553145823655
7 813.558845272671 940.693976702947 125.159283616588 43.9904599681136 74.5838253095745 0.321873348393351 0.612288398105899 0.0297077143085077 0.00696069895342434 0.011801548680124 0.00563402754032331 0.0110392073959502 0.000519997656881281 0.000121838375328019 0.000206571427260686 0.0110393394573826 0.0522688816214912 0.00101884187049067 0.000238715233685662 0.000404730828021599 0.0766989724905737 0.358540530158053 0.00686449896051037 0.00162097190136614 0.00259833224507516 0.0018364088483089 0.0188450052650709 0.000514165973542359 0.000111478338248245 0.000439344884297353 0.0238020345826326 0.244408844190121 0.00173868166562512 0.000430635687847873 0.000405903642550829 0.000270596016306592 0.00863243031617116 0.000352482976775363 5.56933964613698e-05 0.000318258718183541
8 813.442066722087 940.612957831117 125.148504059996 43.987934096301 74.5795428087286 0.390637555068184 0.610914939427839 0.0360556475351309 0.00844820522327546 0.0143235479467352 0.00686387793739145 0.0109930837509894 0.000633529437424629 0.000148442043956209 0.000251676738162109 0.0150320914092332 0.0549128117234277 0.00138737126893227 0.000325065472695207 0.00055113373325142 0.104338352335286 0.375807324713517 0.00930182520351394 0.00219871573247911 0.00349998791509946 0.00287426398461342 0.0226878584149709 0.000802166746527012 0.000174064036423527 0.000682054352722255 0.0377583291957429 0.301110478539766 0.00275856623175471 0.000683359542294245 0.000648429035166449 0.000428807981808611 0.0106156723128652 0.000556833581178407 8.80516477998186e-05 0.000500361550219892
9 813.312372739481 940.522973010443 125.136531584386 43.9851286140238 74.5747862410494 0.462814308937731 0.618107055534262 0.0427192068789393 0.0100097420406534 0.0169710626416533 0.00815476867775083 0.0111022791685139 0.000752706585678227 0.000176369812586321 0.000299027000430445 0.0195937513252833 0.0572349610181655 0.00180843045746258 0.0004237263047396 0.000718408689399412 0.135874700245312 0.390890070881 0.0120684096399766 0.00285538355279143 0.00451551020014663 0.00422966350423614 0.02654009331142 0.00117678102569646 0.000255555454461894 0.000995838895763408 0.0563211161291853 0.360466919101754 0.00411564753429907 0.00101969859754309 0.000973973244149545 0.000638951698889691 0.0126856105419922 0.000827233491709473 0.000130910213451281 0.000739938279060369
